mapped_veh_id,timestamps_UTC,lat,lon,RS_E_InAirTemp_PC1,RS_E_InAirTemp_PC2,RS_E_OilPress_PC1,RS_E_OilPress_PC2,RS_E_RPM_PC1,RS_E_RPM_PC2,RS_E_WatTemp_PC1,RS_E_WatTemp_PC2,RS_T_OilTemp_PC1,RS_T_OilTemp_PC2,date,hour,maintenance
136,2023-08-03 11:58:24,50.9367893,5.3056793,0,0,3.0,3.0,0.0,0.0,0,0,0,0,2023-08-03,11:58:24,0
136,2023-08-02 21:44:35,50.9363675,5.3073263,0,0,3.0,3.0,0.0,0.0,0,0,0,0,2023-08-02,21:44:35,0
136,2023-08-03 09:49:18,50.9364368,5.3066528,0,0,220.0,279.0,796.0,801.0,0,0,0,0,2023-08-03,09:49:18,0
136,2023-08-07 22:39:49,50.9367377,5.3064427,0,0,545.0,569.0,803.0,800.0,0,0,0,0,2023-08-07,22:39:49,0
136,2023-08-11 12:58:28,50.936734,5.3056393,0,0,403.0,3.0,829.0,0.0,0,0,0,0,2023-08-11,12:58:28,0
136,2023-08-17 13:13:38,50.9373502,5.307073,0,0,410.0,489.0,810.0,799.0,0,0,0,0,2023-08-17,13:13:38,0
136,2023-08-17 13:37:37,50.9356623,5.3108413,0,0,282.0,355.0,799.0,800.0,0,0,0,0,2023-08-17,13:37:37,0
136,2023-08-17 17:14:48,51.1683495,5.1663322,0,0,213.0,258.0,800.0,798.0,0,0,0,0,2023-08-17,17:14:48,0
136,2023-08-17 20:15:57,50.9767482,5.3473072,0,0,213.0,272.0,815.0,813.0,0,0,0,0,2023-08-17,20:15:57,0
136,2023-08-16 23:17:08,50.9364072,5.3073148,0,0,251.0,303.0,799.0,811.0,0,0,0,0,2023-08-16,23:17:08,0
136,2023-08-17 17:56:55,50.9307232,5.3277597,0,0,220.0,276.0,796.0,797.0,0,0,0,0,2023-08-17,17:56:55,0
136,2023-08-17 17:34:46,51.0379416,5.2850533,0,0,386.0,458.0,1893.0,1894.0,0,0,0,0,2023-08-17,17:34:46,0
136,2023-08-17 00:49:11,50.936443,5.307316,0,0,234.0,286.0,801.0,798.0,0,0,0,0,2023-08-17,00:49:11,0
136,2023-08-17 14:57:30,51.1907593,5.1154803,0,0,220.0,276.0,800.0,795.0,0,0,0,0,2023-08-17,14:57:30,0
136,2023-08-17 18:38:56,51.1079465,5.2472523,0,0,376.0,455.0,1501.0,1496.0,0,0,0,0,2023-08-17,18:38:56,0
136,2023-08-18 09:24:49,51.1569172,5.189469,0,0,389.0,476.0,1933.0,1938.0,0,0,0,0,2023-08-18,09:24:49,0
136,2023-08-18 20:40:00,51.1400656,4.5748437,0,0,200.0,248.0,796.0,799.0,0,0,0,0,2023-08-18,20:40:00,0
136,2023-08-18 03:01:57,51.1853884,5.0851236,0,0,393.0,472.0,1628.0,1626.0,0,0,0,0,2023-08-18,03:01:57,0
136,2023-08-18 14:57:02,51.2459996,5.5410418,0,0,224.0,276.0,802.0,800.0,0,0,0,0,2023-08-18,14:57:02,0
136,2023-08-18 14:58:02,51.2460188,5.5410294,0,0,224.0,276.0,800.0,805.0,0,0,0,0,2023-08-18,14:58:02,0
136,2023-08-18 18:19:04,51.1936716,5.1359537,0,0,370.5,448.0,1554.0,1562.0,0,0,0,0,2023-08-18,18:19:04,0
136,2023-08-18 16:13:18,51.1724917,5.0115907,0,0,407.0,483.0,1829.0,1778.0,0,0,0,0,2023-08-18,16:13:18,0
136,2023-08-18 12:00:03,51.1904447,5.1136604,0,0,231.0,296.0,798.0,808.0,0,0,0,0,2023-08-18,12:00:03,0
136,2023-08-18 17:05:50,51.2164635,4.4213148,0,0,220.0,279.0,801.0,801.0,0,0,0,0,2023-08-18,17:05:50,0
136,2023-08-18 04:18:54,51.2142934,4.4209272,0,0,227.0,289.0,799.0,799.0,0,0,0,0,2023-08-18,04:18:54,0
136,2023-08-18 15:59:15,51.19314095,5.1308542,0,0,213.0,265.5,799.5,797.5,0,0,0,0,2023-08-18,15:59:15,0
136,2023-08-18 18:24:50,51.2087077,5.2826517,0,0,389.0,469.0,1842.0,1857.0,0,0,0,0,2023-08-18,18:24:50,0
136,2023-08-18 13:59:07,51.1677556,4.97291,0,0,210.0,262.0,798.0,802.0,0,0,0,0,2023-08-18,13:59:07,0
136,2023-08-18 16:03:09,51.1904391,5.1136601,0,0,217.0,279.0,799.0,803.0,0,0,0,0,2023-08-18,16:03:09,0
136,2023-08-18 19:44:09,51.2220176,5.4372526,0,0,282.0,331.0,953.0,903.0,0,0,0,0,2023-08-18,19:44:09,0
136,2023-08-19 16:55:50,50.931095,5.3261915,0,0,220.0,265.0,797.0,802.0,0,0,0,0,2023-08-19,16:55:50,0
136,2023-08-19 04:13:41,51.2000539,4.4319676,0,0,227.0,286.0,803.0,793.0,0,0,0,0,2023-08-19,04:13:41,0
136,2023-08-19 17:46:49,51.1529671,5.1978535,0,0,379.0,469.0,1956.0,1972.0,0,0,0,0,2023-08-19,17:46:49,0
136,2023-08-18 22:48:56,51.1879274,5.0995387,0,0,220.0,269.0,801.0,799.0,0,0,0,0,2023-08-18,22:48:56,0
136,2023-08-18 23:29:59,51.1887539,5.1042531,0,0,224.0,279.0,803.0,796.0,0,0,0,0,2023-08-18,23:29:59,0
136,2023-08-19 05:10:58,51.1905291,5.1138601,0,0,224.0,279.0,798.0,812.0,0,0,0,0,2023-08-19,05:10:58,0
136,2023-08-19 09:05:50,50.9308465,5.3268281,0,0,220.0,282.0,798.0,809.0,0,0,0,0,2023-08-19,09:05:50,0
136,2023-08-19 03:23:54,51.143911,4.5887776,0,0,403.0,483.0,1719.0,1713.0,0,0,0,0,2023-08-19,03:23:54,0
136,2023-08-19 15:35:32,51.1660568,4.7512172,0,0,196.0,244.0,791.0,806.0,0,0,0,0,2023-08-19,15:35:32,0
136,2023-08-19 13:48:03,51.1680781,5.1668706,0,0,369.0,237.5,1499.5,793.5,0,0,0,0,2023-08-19,13:48:03,0
136,2023-08-19 18:04:25,51.1739504,5.0194617,0,0,376.0,465.0,1866.0,1882.0,0,0,0,0,2023-08-19,18:04:25,0
136,2023-08-19 20:21:06,51.1895961,5.1094082,0,0,0.0,0.0,0.0,0.0,0,0,0,0,2023-08-19,20:21:06,0
136,2023-08-19 02:37:43,51.1900379,5.1119399,0,0,231.0,289.0,805.0,798.0,0,0,0,0,2023-08-19,02:37:43,0
136,2023-08-20 15:03:51,51.2159109,4.4208361,0,0,225.5,279.0,799.5,799.5,0,0,0,0,2023-08-20,15:03:51,0
136,2023-08-20 07:12:42,51.2117419,4.4219248,0,0,255.0,317.0,842.0,883.0,0,0,0,0,2023-08-20,07:12:42,0
136,2023-08-20 19:16:51,51.1991723,4.4329658,0,0,369.0,455.0,1241.0,1294.0,0,0,0,0,2023-08-20,19:16:51,0
136,2023-08-20 11:58:48,51.1803347,5.0563749,0,0,369.0,441.0,1792.0,1796.5,0,0,0,0,2023-08-20,11:58:48,0
136,2023-08-20 15:03:42,51.2153614,4.4208289,0,0,217.0,282.0,793.0,800.0,0,0,0,0,2023-08-20,15:03:42,0
136,2023-08-20 04:08:01,51.1907774,5.1137338,0,0,341.0,410.0,800.0,797.0,0,0,0,0,2023-08-20,04:08:01,0
136,2023-08-20 04:04:25,51.1906441,5.1130843,0,0,355.0,431.0,795.0,791.0,0,0,0,0,2023-08-20,04:04:25,0
136,2023-08-20 13:37:44,51.1908202,5.1146589,0,0,227.0,282.0,805.0,798.0,0,0,0,0,2023-08-20,13:37:44,0
136,2023-08-20 09:19:31,51.1907698,5.1146303,0,0,231.0,293.0,795.0,800.0,0,0,0,0,2023-08-20,09:19:31,0
136,2023-08-20 09:09:39,51.1906212,5.1139715,0,0,234.0,286.0,795.0,797.0,0,0,0,0,2023-08-20,09:09:39,0
136,2023-08-20 11:53:44,51.1686865,4.9870328,0,0,227.0,310.0,1140.0,899.0,0,0,0,0,2023-08-20,11:53:44,0
136,2023-08-20 17:46:54,51.1906698,5.1142194,0,0,227.0,282.0,803.0,791.0,0,0,0,0,2023-08-20,17:46:54,0
136,2023-08-21 14:54:44,51.1907113,5.11445025,0,0,227.0,280.5,798.5,799.0,0,0,0,0,2023-08-21,14:54:44,0
136,2023-08-20 23:41:28,51.190643,5.1134826,0,0,296.0,355.0,797.0,801.0,0,0,0,0,2023-08-20,23:41:28,0
136,2023-08-21 01:13:33,51.1908435,5.1141278,0,0,231.0,282.0,795.0,805.0,0,0,0,0,2023-08-21,01:13:33,0
136,2023-08-21 04:13:35,51.1762696,4.8777589,0,0,348.0,427.0,1265.0,1283.0,0,0,0,0,2023-08-21,04:13:35,0
136,2023-08-21 13:23:24,51.0351926,5.3141751,0,0,338.0,424.0,1435.0,1471.0,0,0,0,0,2023-08-21,13:23:24,0
136,2023-08-21 01:43:31,51.1906587,5.113446,0,0,231.0,282.0,800.0,797.0,0,0,0,0,2023-08-21,01:43:31,0
136,2023-08-21 09:54:41,51.1678343,4.9793573,0,0,272.0,462.0,1202.0,1495.0,0,0,0,0,2023-08-21,09:54:41,0
136,2023-08-21 17:04:36,51.1880548,5.1001595,0,0,213.0,272.0,801.0,796.0,0,0,0,0,2023-08-21,17:04:36,0
136,2023-08-21 06:43:37,51.0062361,5.3479617,0,0,193.0,241.0,804.0,804.0,0,0,0,0,2023-08-21,06:43:37,0
136,2023-08-21 13:16:24,50.9909895,5.3487813,0,0,200.0,248.0,801.0,804.0,0,0,0,0,2023-08-21,13:16:24,0
136,2023-08-21 04:20:30,51.1771667,4.8184745,0,0,248.0,303.0,925.0,896.0,0,0,0,0,2023-08-21,04:20:30,0
136,2023-08-21 08:04:35,51.1895921,5.1089724,0,0,255.0,317.0,910.0,888.0,0,0,0,0,2023-08-21,08:04:35,0
136,2023-08-21 13:12:40,50.9503563,5.3290793,0,0,375.5,431.0,1588.5,1433.0,0,0,0,0,2023-08-21,13:12:40,0
136,2023-08-21 03:52:37,51.1963153,5.1615083,0,0,393.0,483.0,1880.0,1872.0,0,0,0,0,2023-08-21,03:52:37,0
136,2023-08-21 10:26:35,51.0715821,5.2308842,0,0,362.0,427.0,1467.0,1461.0,0,0,0,0,2023-08-21,10:26:35,0
136,2023-08-21 13:36:44,51.1065121,5.2442626,0,0,186.0,241.0,799.0,800.0,0,0,0,0,2023-08-21,13:36:44,0
136,2023-08-21 19:23:17,51.1906744,5.1141116,0,0,227.0,282.0,800.0,796.0,0,0,0,0,2023-08-21,19:23:17,0
136,2023-08-21 15:51:41,50.9311245,5.3260829,0,0,393.0,469.0,1498.0,1497.0,0,0,0,0,2023-08-21,15:51:41,0
136,2023-08-21 16:03:38,50.9310187,5.3265682,0,0,217.0,276.0,801.0,807.0,0,0,0,0,2023-08-21,16:03:38,0
136,2023-08-22 05:52:01,50.9320436,5.3224636,0,0,213.0,265.0,796.0,797.0,0,0,0,0,2023-08-22,05:52:01,0
136,2023-08-22 14:38:02,51.1907881,5.114555,0,0,220.0,282.0,801.0,805.0,0,0,0,0,2023-08-22,14:38:02,0
136,2023-08-22 15:17:24,51.1915076,5.1192034,0,0,213.0,269.0,801.0,799.0,0,0,0,0,2023-08-22,15:17:24,0
136,2023-08-22 01:05:49,50.9364417,5.3119335,0,0,227.0,279.0,801.0,805.0,0,0,0,0,2023-08-22,01:05:49,0
136,2023-08-22 05:28:10,51.0658841,5.2296507,0,0,376.0,458.0,1670.0,1692.0,0,0,0,0,2023-08-22,05:28:10,0
136,2023-08-22 00:46:44,50.9364505,5.3119237,0,0,231.0,286.0,803.0,795.0,0,0,0,0,2023-08-22,00:46:44,0
136,2023-08-22 02:08:36,50.9360412,5.3122102,0,0,227.0,279.0,795.0,800.0,0,0,0,0,2023-08-22,02:08:36,0
136,2023-08-22 05:57:53,50.9309391,5.3268243,0,0,220.0,272.0,809.0,799.0,0,0,0,0,2023-08-22,05:57:53,0
136,2023-08-22 07:23:45,51.190626,5.1141099,0,0,227.5,282.0,798.0,800.0,0,0,0,0,2023-08-22,07:23:45,0
136,2023-08-22 08:12:03,51.190781,5.1147374,0,0,224.0,282.0,799.0,800.0,0,0,0,0,2023-08-22,08:12:03,0
136,2023-08-22 10:11:51,51.1909102,5.1154466,0,0,220.0,279.0,803.0,802.0,0,0,0,0,2023-08-22,10:11:51,0
136,2023-08-22 12:51:04,51.1921048,5.1235209,0,0,196.0,248.0,799.0,811.0,0,0,0,0,2023-08-22,12:51:04,0
136,2023-08-22 03:19:42,50.9364332,5.3119639,0,0,220.0,279.0,798.0,801.0,0,0,0,0,2023-08-22,03:19:42,0
136,2023-08-22 13:18:13,51.190678,5.1139231,0,0,224.0,276.0,802.0,799.0,0,0,0,0,2023-08-22,13:18:13,0
136,2023-08-22 05:19:24,51.1238824,5.2552393,0,0,210.0,255.0,796.0,802.0,0,0,0,0,2023-08-22,05:19:24,0
136,2023-08-22 15:50:29,51.1908022,5.1149664,0,0,227.0,277.5,803.0,797.5,0,0,0,0,2023-08-22,15:50:29,0
136,2023-08-22 03:36:18,50.9310238,5.3265992,0,0,227.0,276.0,802.0,798.0,0,0,0,0,2023-08-22,03:36:18,0
136,2023-08-22 14:33:18,51.1908392,5.1145258,0,0,227.0,279.0,802.0,820.0,0,0,0,0,2023-08-22,14:33:18,0
136,2023-08-22 14:44:07,51.1908461,5.1145127,0,0,224.0,265.0,801.0,778.0,0,0,0,0,2023-08-22,14:44:07,0
136,2023-08-22 15:37:11,51.190873,5.1152949,0,0,217.0,279.0,795.0,803.0,0,0,0,0,2023-08-22,15:37:11,0
136,2023-08-22 16:19:55,51.1625682,5.1780134,0,0,358.0,445.0,1717.0,1740.0,0,0,0,0,2023-08-22,16:19:55,0
136,2023-08-21 21:23:59,50.9315979,5.3228775,0,0,224.0,279.0,798.0,799.0,0,0,0,0,2023-08-21,21:23:59,0
136,2023-08-22 02:07:47,50.9364102,5.3119252,0,0,220.0,279.0,789.0,800.0,0,0,0,0,2023-08-22,02:07:47,0
136,2023-08-22 04:10:42,50.9426052,5.3151592,0,0,217.0,269.0,803.0,799.0,0,0,0,0,2023-08-22,04:10:42,0
136,2023-08-22 15:15:41,51.19076965,5.11422795,0,0,218.5,282.0,802.5,799.0,0,0,0,0,2023-08-22,15:15:41,0
136,2023-08-22 05:41:51,51.011092,5.3478272,0,0,369.0,458.0,1969.0,1970.0,0,0,0,0,2023-08-22,05:41:51,0
136,2023-08-22 07:55:01,51.1907673,5.1147652,0,0,224.0,282.0,798.0,799.0,0,0,0,0,2023-08-22,07:55:01,0
136,2023-08-22 07:56:51,51.1907829,5.1147545,0,0,227.0,279.0,794.0,799.0,0,0,0,0,2023-08-22,07:56:51,0
136,2023-08-22 08:47:05,50.9926777,5.3486795,0,0,365.0,438.0,1497.0,1499.0,0,0,0,0,2023-08-22,08:47:05,0
136,2023-08-22 13:21:03,51.1908605,5.1145599,0,0,220.0,282.0,798.0,803.0,0,0,0,0,2023-08-22,13:21:03,0
136,2023-08-23 11:14:33,51.1794218,4.8662124,0,0,338.0,417.0,1259.0,1268.0,0,0,0,0,2023-08-23,11:14:33,0
136,2023-08-23 15:06:49,51.1828682,5.0707826,0,0,382.0,479.0,1884.0,1893.0,0,0,0,0,2023-08-23,15:06:49,0
136,2023-08-23 08:53:49,51.1739217,4.90408,0,0,400.0,476.0,1703.0,1704.0,0,0,0,0,2023-08-23,08:53:49,0
136,2023-08-23 09:56:40,51.2460864,5.5411709,0,0,227.0,279.0,798.0,799.0,0,0,0,0,2023-08-23,09:56:40,0
136,2023-08-23 16:27:43,51.1856555,4.4444839,0,0,203.0,258.0,806.0,799.0,0,0,0,0,2023-08-23,16:27:43,0
136,2023-08-23 18:13:49,51.2460359,5.5411142,0,0,200.0,241.0,795.0,790.0,0,0,0,0,2023-08-23,18:13:49,0
136,2023-08-23 19:24:43,51.1660671,4.7517113,0,0,376.0,458.0,1967.0,1983.0,0,0,0,0,2023-08-23,19:24:43,0
136,2023-08-23 19:41:49,51.1828012,4.4490992,0,0,207.0,258.0,799.0,800.0,0,0,0,0,2023-08-23,19:41:49,0
136,2023-08-23 12:41:33,51.1804578,4.8266597,0,0,220.0,272.0,838.0,820.0,0,0,0,0,2023-08-23,12:41:33,0
136,2023-08-23 17:02:41,51.1739156,4.9040229,0,0,208.5,260.0,795.0,801.5,0,0,0,0,2023-08-23,17:02:41,0
136,2023-08-23 21:09:43,51.1818496,4.8305429,0,0,376.0,341.0,936.0,1409.0,0,0,0,0,2023-08-23,21:09:43,0
136,2023-08-23 04:15:21,51.1484159,5.2075153,0,0,393.0,476.0,1915.0,1922.0,0,0,0,0,2023-08-23,04:15:21,0
136,2023-08-23 06:05:43,51.1897207,5.1089646,0,0,227.0,289.0,800.5,811.0,0,0,0,0,2023-08-23,06:05:43,0
136,2023-08-23 10:31:33,51.2216134,5.4371833,0,0,217.0,279.0,800.0,799.0,0,0,0,0,2023-08-23,10:31:33,0
136,2023-08-23 15:29:52,51.166809,4.7616129,0,0,382.0,472.0,1862.0,1871.0,0,0,0,0,2023-08-23,15:29:52,0
136,2023-08-23 19:18:53,51.1808731,4.8280863,0,0,207.0,255.0,796.0,803.0,0,0,0,0,2023-08-23,19:18:53,0
136,2023-08-23 19:22:39,51.1697009,4.7957132,0,0,210.0,265.0,800.0,798.0,0,0,0,0,2023-08-23,19:22:39,0
136,2023-08-23 09:45:29,51.2459602,5.5405242,0,0,213.0,269.0,801.0,799.0,0,0,0,0,2023-08-23,09:45:29,0
136,2023-08-23 17:59:07,51.21531015,5.41461835,0,0,372.0,443.0,1498.0,1499.5,0,0,0,0,2023-08-23,17:59:07,0
136,2023-08-23 19:17:59,51.1810749,4.8286268,0,0,307.0,458.0,1139.0,1493.0,0,0,0,0,2023-08-23,19:17:59,0
136,2023-08-23 03:49:16,51.1903926,5.1134123,0,0,234.0,286.0,800.0,802.0,0,0,0,0,2023-08-23,03:49:16,0
136,2023-08-23 13:53:22,51.2460973,5.5419264,0,0,220.0,272.0,795.0,797.0,0,0,0,0,2023-08-23,13:53:22,0
136,2023-08-23 15:39:40,51.1356825,4.5583541,0,0,207.0,251.0,806.0,801.0,0,0,0,0,2023-08-23,15:39:40,0
136,2023-08-23 06:11:45,51.1898378,5.109675,0,0,227.0,286.0,797.0,795.0,0,0,0,0,2023-08-23,06:11:45,0
136,2023-08-24 01:45:14,51.1900117,5.1119437,0,0,420.0,434.0,803.5,803.0,0,0,0,0,2023-08-24,01:45:14,0
136,2023-08-24 07:31:38,51.1440952,4.5906027,0,0,203.0,258.0,800.0,800.0,0,0,0,0,2023-08-24,07:31:38,0
136,2023-08-24 02:11:15,51.1900229,5.111969,0,0,269.0,310.0,797.0,789.0,0,0,0,0,2023-08-24,02:11:15,0
136,2023-08-24 01:54:02,51.1900385,5.1119338,0,0,320.0,372.0,798.0,800.0,0,0,0,0,2023-08-24,01:54:02,0
136,2023-08-24 14:12:20,50.9357208,5.3084312,0,0,224.0,279.0,799.0,803.0,0,0,0,0,2023-08-24,14:12:20,0
136,2023-08-24 02:23:13,51.1900442,5.11194,0,0,251.0,293.0,800.0,799.0,0,0,0,0,2023-08-24,02:23:13,0
136,2023-08-24 12:39:37,50.9357357,5.3084455,0,0,227.0,279.0,800.0,802.0,0,0,0,0,2023-08-24,12:39:37,0
136,2023-08-24 16:25:38,50.9367177,5.3039493,0,0,217.0,265.0,797.0,780.0,0,0,0,0,2023-08-24,16:25:38,0
136,2023-08-24 03:25:15,51.1654683,4.7436541,0,0,386.0,486.0,1953.0,1972.0,0,0,0,0,2023-08-24,03:25:15,0
136,2023-08-26 01:29:57,50.9368383,5.3116113,0,0,3.0,3.0,0.0,0.0,0,0,0,0,2023-08-26,01:29:57,0
136,2023-08-24 05:58:54,51.2459605,5.540454,0,0,227.0,286.0,795.0,802.0,0,0,0,0,2023-08-24,05:58:54,0
136,2023-08-24 13:04:32,50.9355728,5.309096,0,0,220.0,279.0,794.0,799.0,0,0,0,0,2023-08-24,13:04:32,0
136,2023-08-01 18:44:52,51.1881943,5.1009583,0,0,227.0,279.0,794.0,796.0,0,0,0,0,2023-08-01,18:44:52,0
136,2023-08-01 16:12:57,50.9360792,5.3044602,0,0,307.0,362.0,794.0,804.0,0,0,0,0,2023-08-01,16:12:57,0
136,2023-08-02 20:14:31,51.190623,5.1138617,0,0,227.0,269.0,800.0,795.0,0,0,0,0,2023-08-02,20:14:31,0
136,2023-08-02 09:37:45,51.1608047,4.6806568,0,0,196.0,238.0,800.0,795.0,0,0,0,0,2023-08-02,09:37:45,0
136,2023-08-02 20:11:29,51.1904811,5.113201,0,0,227.0,272.0,807.0,801.0,0,0,0,0,2023-08-02,20:11:29,0
136,2023-08-01 23:03:34,51.1909042,5.1143841,0,0,258.0,300.0,801.0,798.0,0,0,0,0,2023-08-01,23:03:34,0
136,2023-08-02 04:32:44,51.1372361,4.5684089,0,0,203.0,251.0,792.0,804.0,0,0,0,0,2023-08-02,04:32:44,0
136,2023-08-02 10:49:48,51.1905766,5.1143206,0,0,220.0,272.0,797.0,801.0,0,0,0,0,2023-08-02,10:49:48,0
136,2023-08-02 21:40:31,50.9352029,5.3115981,0,0,224.0,276.0,794.0,802.0,0,0,0,0,2023-08-02,21:40:31,0
136,2023-08-02 03:39:43,51.2158785,5.4302273,0,0,210.0,265.0,802.0,805.0,0,0,0,0,2023-08-02,03:39:43,0
136,2023-08-02 06:19:42,51.1707814,5.0020233,0,0,338.0,414.0,1536.0,1557.0,0,0,0,0,2023-08-02,06:19:42,0
136,2023-08-01 22:59:31,51.1909039,5.1144277,0,0,265.0,313.0,798.0,800.0,0,0,0,0,2023-08-01,22:59:31,0
136,2023-08-02 18:40:25,51.1904846,5.113201,0,0,272.0,327.0,800.0,799.0,0,0,0,0,2023-08-02,18:40:25,0
136,2023-08-02 09:06:44,51.192398,4.4423747,0,0,224.0,293.0,877.0,868.0,0,0,0,0,2023-08-02,09:06:44,0
136,2023-08-03 09:46:48,50.936368,5.307366,0,0,227.0,272.0,803.0,798.0,0,0,0,0,2023-08-03,09:46:48,0
136,2023-08-03 11:26:21,50.936513,5.3067165,0,0,220.0,272.0,797.0,795.0,0,0,0,0,2023-08-03,11:26:21,0
136,2023-08-03 07:39:46,50.936362,5.3073266,0,0,313.0,362.0,795.0,803.0,0,0,0,0,2023-08-03,07:39:46,0
